UniqueCount	AmbigCount
791	2
111	1
23	0
287	2
935	5
1193	6
297	0
445	0
734	0
0	195
364	0
117	0
93	0
651	1
7460	36
368	2
380	0
342	0
343	0
43	0
426	0
391	6
151	0
210	1
81	1
466	2
4255	25
2180	6
12	0
210	0
136	0
121	2
46	0
6	0
43	0
28	0
2	45
0	2840
1506	2656
325	0
598	2
453	1
27	0
1055	2
14	0
113	0
56	0
1442	5
3	0
169	0
107	1
11121	42
44	0
233	1
12	0
134	0
442	1
97	0
6	0
328	0
6	0
343	1
169	1
1063	7
373	1
583	1
142	3
138	1
331	3
4808	600
2087	7
187	2
144	0
165	0
634	2
292	0
10	0
6	0
0	0
0	26
0	0
0	0
1	264
33	1496
163	0
64	0
568	4
256	2
1391	8
291	0
12079	56
183	0
710	2
5487	33
54	0
245	0
413	1
4	0
30	0
75	0
145	1
541	4
2753	15
2515	8
3351	15
40	0
236	2
380	1
979	3
1135	4
1205	6
299	1
119	1
321	0
385	0
1254	4
9	0
64	0
45	0
241	2
1311	6
108	0
1539	4
260	1
159	2
1928	6
29	8
89	8
591	4
714	1
231	1
122	2
2559	19
281	0
238	8
3237	18
5274	11033
0	85
267	87
125	0
221	1
140	0
152	0
108	1
277	2
401	3
3842	13
809	4
790	15
55	0
2003	7
566	2
421	2
767	1
1092	2
725	4
476	1
88	0
150	0
982	4
190	2
364	4
89	0
451	1
448	3
208	2
1078	6
358	4
198	1
59	1
595	0
2367	13
168	2
219	1
531	9
2921	12
10	0
205	0
778	5
468	2
98	0
65	0
314	1
350	2
254	1
35	0
137	1
737	7
792	4
75	0
162	0
264	1
674	4
259	1
267	1
256	2
39	0
343	1
121	1
272	0
183	1
392	0
116	3
228	1
20	0
7	0
157	1
625	6
79	0
318	2
554	3
529	2
145	0
685	4
8	0
5142	24
44	1
5	0
2	0
4972	1279
469	6
425	0
52	0
259	0
721	2
187	0
375	3
355	2
181	1
176	0
253	1
10	0
283	0
325	0
88	1
13	0
355	2
73	1
3	0
321	0
2762	15
472	0
120	0
399	1
100	0
122	0
62	0
492	1
1333	6
47	0
82	0
65179	4926
206	1
95	2
27	0
86	0
11487	45
202	2
143	0
3816	15
41	0
1	0
228	3
192	1
360	1
22	0
1091	4
46	1
203	0
3607	12
103	0
184	1
1321	5
670	3
88	2
303	2
400	0
644	2
18	0
8161	5557
330	1
854	0
588	2
319	0
3012	13
35	0
11	0
147	20
89	2
0	737
55	624
18778	525
0	709
2	1608
146	0
218	1
217	1
122	0
282	1
46	1
53	0
246	2
1195	0
149	1
3312	7
402	0
264	0
5	0
185	0
87	0
10189	3142
417	1
181	1
561	3
865	3
209	1
57	1
269	1
231	2
22	0
627	0
248	4
574	3
445	1
761	4
226	2
12	0
571	2
441	1
108	0
646	3
76	0
1349	7
327	1
240	1
515	0
1061	3
436	0
70	0
100	0
447	0
3471	48
7803	39
51	0
465	1
6	0
27	42
97	0
349	1
288	0
281	0
112	2
321	0
164	2
327	2
2042	2812
241	1
88	0
13	0
4	0
1473	9
1132	5
540	5
118	1
3979	14
489	2
615	1
105	0
541	1
87	1
375	1
33	1
404	2
815	5
168	0
185	0
8535	43
189	1
252	0
45	0
79	0
8	0
8	0
2	0
237	0
249	2
250	1
242	0
183	2
521	4
1255	4
343	2
87	0
425	2
28	0
364	1
654	3
1456	3
169	0
595	6
310	0
93	0
58	0
153	0
1195	10
194	2
562	4
953	5
588	1
348	1
219	1
494	3
199	0
32	0
4827	58
49	0
459	4
73	0
479	1
372	1
179	0
220	0
1543	5
460	2
240	0
439	1
229	1
268	1
6041	49
695	4
78	0
394	3
42	0
152	0
183	0
30	0
140	0
150	0
220	0
120	3
1	0
203	0
192	0
46	1
34	1
125	0
2592	123
8	23
0	331
3	16
0	1353
336	6
216	1
304	2
378	0
48	0
898	3
181	2
210	2
52	0
284	2
435	3
1065	3
1	0
32	0
113	0
172	0
100	1
137	2
4590	6
165	1
304	0
355	0
56	0
63	1
469	2
70	0
17	0
64	0
29	0
176	0
19	0
1066	0
1306	8
108	1
114	0
338	1
82	0
10	4
0	0
0	0
658	4
283	2
143	1
542	0
223	3
3829	2664
282	1
857	4
2053	10
525	1
86	1
256	0
465	3
648	1
233	1
456	2
143	0
144	0
317	0
494	2
660	0
204	0
117	1
655	12
310	1
11	0
473	3
521	1
3709	7
830	3
161	0
159	0
693	2
3	0
171	0
537	5
261	1
220	2
170	1
2434	15
171	2
502	1
239	1
204	0
128	0
73	0
144	0
225	4
1620	9
7	0
6582	18
528	1
257	1
197	1
70114	347
68	0
268	0
278	3
698	3
311	2
271	1
988	2
93	0
7	0
25	0
213	1
342	2
279	0
264	5
590	5
336	1
263	2
1964	4
7566	37
1031	5
75	0
766	1
4	0
151	2
298	2
114	0
107	0
65	1
141	0
5	0
401	2
120	1
1303	6
142	0
444	0
460	0
349	0
193	0
1208	11
289	1
370	1
6	0
95	0
840	3
828	2
706	1
295	0
169	3
308	0
705	0
166	0
978	2
110	0
484	1
110	0
504	0
631	4
412	1
291	2
143	0
174	0
45	0
30	0
102	0
518	3
85	0
135	2
300	6
362	1
328	3
259	2
675	2
228	4
982	11
271	2
339	1
159	2
222	2
96	1
42518	178
338	2
241	4
2509	20
664	2
45	0
281	0
71	0
31	0
34	50
2700	64
463	1
415	0
120	0
122	0
208	0
108	0
2016	8
284	0
236	3
2597	11
692	0
2168	7
401	3
6472	47
2418	6
3275	11
205	4
420	3
716	3
336	1
86	0
46	0
194	0
342	1
538	1
405	8
214	0
118	0
447	1
393	0
91	2
275	0
983	2
193	0
401	1
526	3
201	0
446	2
63	0
60	2
1245	4
682	1
1698	5
397	2
210	1
156	0
946	1
50	0
54	0
302	0
29	1
6	0
123	0
0	0
1029	3
283	1
154	1
56	1
26	1
288	1
228	0
439	1
74	1
225	0
77	1
524	5
449	2
41	0
432	3
105	1
393	0
119	0
111	0
350	4
177	1
192	2
560	2
313	1
490	2
254	1
750	3
222	3
146	0
140	1
17	0
219	0
99	1
567	2
449	2
13	0
12131	44
1006	3
114	0
66	1
343	3
1386	6
44	0
118	0
122	1
106	1
94	1
138	1
88	0
612	4
2293	13
135	0
910	13117
290	2
124	1
227	1
298	1
259	0
263	1
368	0
135	0
331	1
282	2
146	0
1007	0
473	1
295	1
333	2
82	0
135	0
142	1
723	3
2317	8
1159	3
606	2
54	0
396	0
131	1
265	1
89	1
199	2
320	0
228	1
93	0
1444	3
257	0
4915	69
436	2
270	0
55	0
50	0
437	1
308	1
140	1
386	5
88	2
35	1
9	25
0	107
0	0
0	4
0	0
0	675
0	44
0	96
130	642
0	5
0	433
326	1026
116	14483
0	0
0	0
0	0
0	0
92	0
698	6
360	1
499	2
554	0
127	0
2419	6
118	1
137	1
227	0
2	0
7407	23
1306	4
1524	11
501	1
258	1
223	0
207	0
765	2
15	0
100	0
291	1
82	1
33	0
257	2
381	1
349	0
1728	6
188	1
39	1
854	1
183	0
273	1
85	0
454	3
10	1
3	0
409	3
378	7
170	2
504	2
579	4
759	3
79	0
520	1
326	0
811	4
728	5
118	2
674	1
281	0
552	1
79	0
51	0
1292	5
602	5
176	0
4	0
348	0
220	0
124	2
538	1
16	0
342	1
176	2
112	0
112	0
28	0
213	0
3	0
34	0
446	1
126	0
1122	10
320	2
86	2
329	3
393	2
1	0
39	0
1236	1
304	1
235	0
691	3
200	1
53	0
79	0
724	2
64	0
93	0
706	1
256	0
29	0
607	2
843	6
580	2
417	2
264	0
7	0
4	0
0	0
1935	2
0	0
1403	4
124	0
563	3
6308	3130
439	1
243	0
770	4
102	0
95	1
3649	42
0	1
0	0
42	21
4	737
0	23
0	145
0	3067
115	23816
0	778
0	153
6	1139
0	0
0	129
6889	577
260	56
214	1
204	0
399	1
222	0
339	2
364	0
152	0
1009	2
93	0
156	0
103	0
222	2
5267	16
1004	6
84	1
62	0
411	0
721	2
270	1
731	3
47	1
381	0
126	3
289	0
803	1
184	1
1259	5
56	1
412	2
293	0
814	5
1519	8
974	5
230	2
185	1
119	1
151	1
462	2
633	1
197	1
84	1
1318	6
680	2
351	0
135	1
5404	25
356	2
31	1
367	3
50	0
1145	6
2680	7
767	1
246	0
245	1
529	1
234	0
46	0
1399	6
272	1
375	4
734	0
5822	29
172	1
154	0
432	3
19	0
876	7
4875	22
4496	119
6077	24
2403	7
9	0
377	0
62	0
461	1
123	2
161	1
186	1
353	0
334	1
1089	4
814	3
64	0
474	4
710	6
130	0
198	2
304	1
67	0
62	0
202	1
95	0
130	0
82	0
90	0
476	1
600	3
95	0
8	0
208	1
456	3
297	0
64	0
128	0
310	1
1000	7
96	0
444	0
897	6
2290	12
127	2
381	0
142	0
4257	16
1921	1075
601	1
194	2
622	90
426	818
233	2
1356	7957
917	8
220	0
81	0
1301	8
207	0
102	1
1464	5
123	0
1804	7
115	0
875	9
981	3
49	0
676	2
1180	1
75	1
339	1
121	0
207	0
159	1
186	0
275	0
236	2
218	0
274	0
856	2
559	2
8	0
357	3
2167	10
367	2
236	3
104	0
202	0
92	0
597	6
193	0
150	1
13	0
1629	1079
73	0
1352	817
5040	13
4	0
333	88
421	3
346	1
705	7953
2509	14
176	1
117	0
975	3
108	0
417	2
41	0
47	0
627	5
212	1
297	2
42	1
403	2
142	0
336	0
2042	3
142	1
23	0
71	0
950	1
854	4
55	0
883	6
59	0
164	0
4	0
129	1
105	0
27	0
120	1
480	4
467	2
420	2
346	1
12066	10804
174	0
757	8
81	0
102	0
225	1
402	0
573	3
269	3
9	0
37	1
404	2
72	0
997	196
6260	17236
0	1
0	20
0	5
66	400
303	0
2192	7
110	0
207	2
366	4
598	0
237	1
45	0
1454	2
3251	14505
135	1
69	0
57	0
551	2
17	1
1526	7
162	0
286	3
42	0
3345	14
6224	341
397	2
290	2
582	3
67	0
40	0
395	0
2821	16
900	4
833	4
229	1
6566	25
32	240
0	248
5	232
231	0
12	0
518	1
5954	32
221	0
465	2
804	3
339	0
22672	130
226	2
459	1
830	4
844	4
471	3
198	1
162	0
47	0
2451	12
158	0
1078	6
251	2
8498	15
64	0
32	0
178	1
269	0
149	1
14	0
736	4
883	3
131	1
333	2
350	4
79	1
2796	6
47	0
72	0
225	0
556	0
199	1
717	5
131	1
74	0
700	1
776	4
163	0
519	3
215	0
2291	12
386	2
567	1
200	2
215	2
596	6
1052	1
102	0
1615	8
425	0
113	0
311	1
11	0
59	0
142	1
216	2
321	1
463	1
202	2
0	0
168	3
249	2
241	0
102	3
621	0
1114	6
161	1
235	2
120	0
70	0
52	1
66	0
1826	5
275	0
939	3
108	1
114	1
128	1
743	2
307	0
349	2
248	0
157	0
341	0
132	0
417	5
438	3
475	1
532	3
324	1
557	1
305	0
327	0
811	1
576	4
2286	16
286	21
2185	14
371	2
308	1
878	6
158	0
138	0
399	4
735	1
319	1
280	0
392	2
304	1
507	1
71	0
2379	5
51	0
999	12
235	0
470	1
443	5
126	0
68	1
98	0
134	1
152	2
416	1
86	0
360	3
23	0
937	3
1330	2
539	4
1383	4
114	0
161	0
1130	5
316	0
156	0
216	0
233	1
175	1
86	0
113	3
83	0
234	0
1017	7
272	1
466	3
91	2
906	8
964	3
458	3
527	1
42	0
300	0
46	0
166	0
163	1
102	0
26	0
2560	13
1541	10
2789	14
263	0
249	0
285	2
65	0
1434	8
4859	16
3295	13
276	2
127	0
253	0
1362	7
166	1
199	0
86	0
120	0
235	0
864	6
151	1
109	1
107	4
88	1
485	2
26	0
54	1
108	0
27	0
33	1
419	0
248	1
52	1
161	0
249	2
277	1
31	0
500	6
114	0
423	1
320	4
82	0
129	0
139	0
38	0
195	0
536	1
41	0
169	0
501	2
31	0
58	0
271	1
647	1
75	1
50	1
111	1
154	0
228	0
260	0
725	6
829	6
249	0
296	1
184	0
888	1
548	4
969	8
476	2
312	1
194	1
347	0
690	1
117	0
160	0
167	0
161	2
655	0
889	2
271	0
324	11
73	1
50	0
55	0
219	2
5	0
104	0
106	0
208	1
732	1
311	1
122	0
1587	5
224	1
499	5
512	2
247	1
145	1
323	0
123	2
593	5
444	1
442	4
93	2
242	2
167	2
553	4
2596	7
10	1134
52	1134
9733	290
1357	9
318	1
656	0
535	2
158	1
334	2
237	0
1026	2
421	2
183	2
117	1
60	0
456	3
562	1
185	0
215	2
173	1
1380	12
42	0
327	1
695	7
55	0
320	0
118	0
948	4
143	0
2	0
229	1
158	1
274	1
409	0
408	0
5978	31
1682	13
6957	21
125	0
365	2
1207	34242
81	0
161	1
630	4
375	0
412	1
78	0
169	1
120	0
780	6
1186	8
424	3
1490	6
2689	7
270	2
13	0
22	0
353	1
265	2
150	0
273	1
879	5
175	0
216	5
252	1
487	2
170	0
206	2
215	1
6115	93
187	1
619	2
149	1
271	0
105	1
109	0
121	1
603	4
212	0
1965	15
303	2
2120	17
340	1
77	2
111	0
29	0
409	3
138	1
160	2
51	0
143	1
361	3
2	0
5189	670
85	0
607	4
6341	37
155	2
522	1
59	0
995	4
369	2
314	3
387	1
106	1
137	1
3	0
105	0
573	5
499	2
923	1
376	0
209	2
139	0
153	0
3448	9
265	1
182	0
311	0
260	1
584	3
72	0
118	0
101	0
342	2
86	0
1608	5
134	2
367	0
188	1
597	4
83	0
98	2
193	1
1024	5
56	1
249	1
197	2
2033	7
1073	2
197	1
171	1
3960	11
43	0
1592	2
53	1
4	0
135	1
30	1
414	3
2542	8
749	1
29	0
39	0
204	0
342	1
141	0
215	1
389	0
453	2
233	4
127	0
2	0
33	0
414	3
626	4
347	2
479	4
194	0
497	0
101	0
794	2
19	0
5	0
93	0
755	2
14	0
1393	4
1	34
26	3058
41	0
0	18
577	2
1202	58
32	0
1	30850
40	0
487	1
1457	6
107	1
283	2
126	0
214	0
324	0
26202	108
2159	13
59	0
978	2
1185	8
240	0
641	3
5	0
286	0
189	0
82	0
412	1
419	1
562	1
886	6
427	2
209	0
1392	6
293	1
86	1
436	2
6592	21
4982	33
0	0
1	0
990	6
297	2
304	1
303	0
485	4
1107	6
412	4
243	0
154	0
64	0
798	2
589	2
261	1
8	52
0	0
834	7
3380	17
779	3
100	0
273	1
82	0
135	0
107	1
2148	125
59	0
168	1
225	0
283	0
296	0
314	0
303	1
264	0
372	2
89	0
3964	7213
973	7
2239	7
89	0
261	1
7	0
332	1
195	1
311	3
78	1
319	0
180	0
1888	10
123	0
190	1
792	4
153	0
313	4
330	0
44	0
641	0
136	0
762	3
397	0
129	0
10455	39
90	0
3194	6
706	0
332	0
114	0
260	1
761	1
474	3
157	1
471	4
391	2
421	2
48	0
201	1
1643	9
42	0
738	2
17727	72
102	1
167	2
222	0
97	1
43	0
289	1
331	2
134	0
424	1
162	0
1689	15052
137	2
1014	3
1	0
409	2
388	3
134	0
144	2
122	0
180	2
273	1
23	0
6096	530
1437	5
506	3
340	0
164	2
44	0
224	1
140	0
3884	15
32	0
260	1
161	3
309	0
333	6
193	4
182	1
78	0
715	2
3	0
443	2
5	0
760	2
440	0
809	0
108	0
30	0
156	0
305	1
78	0
77	0
260	0
6	0
32	0
62	1
1951	7
167	0
8056	34
497	2
246	1
0	3
0	52
91	0
694	1
170	0
320	0
247	1
902	5
397	2
1840	10
369	4
17	1
539	2
1097	3
8	0
345	3
293	0
374	1
95	0
370	4
1702	6
164	0
315	0
193	2
264	2
61	0
323	0
142	2
1255	7
178	0
58	1
108	0
505	2
51	0
3	0
378	0
266	3
263	0
8824	46
0	0
144	1
81	0
950	8
23	0
311	2
107	1
135	0
630	2
2917	13
473	4
66	0
129	1
12	0
32	0
33	0
677	1
6329	21
44	0
30809	36
44731	56
1440	4
33865	989
16	4
0	0
0	11
0	0
0	0
478	0
269	0
256	0
129	0
459	3
50	1
489	2
41	0
407	1
172	0
249	0
258	0
1214	7
113	1
22	0
665	5
167	2
1108	7
157	1
102	0
479	2
562	8
5511	28
145	2
114	1
90	1
194	5
762	1
213	0
5226	23
238	0
168	0
541	3
137	0
353	3
81	0
98	0
35	0
183	2
198	1
269	0
148	0
976	1
69	1
18	0
1672	8
991	1
366	2
122	0
156	0
36	0
6693	29
4994	12
129	3
136	0
237	0
8	0
11	0
249	1
78	1
246	1
382	3
176	2
37	1
119	0
204	3
374	3
522	4
189	1
299	1
530	0
739	1
268	0
2306	5074
2298	10
15	0
94	1
596	1
1364	8
130	1
359	1
349	1
5402	28
490	5
94	0
479	3
196	0
175	1
264	3
138	0
100	1
2811	11
122	0
194	0
1403	10
220	1
28	0
2	0
150	0
75	0
175	0
1116	7
252	0
5448	222
797	1
117	2
540	2
204	2
522	6
1414	18
372	4
19	0
49	0
970	4
84	0
408	4
40	0
484	3
46	1
207	2
990	8
412	0
287	382
245	0
169	0
145	0
506	1
73356	289
830	6
179	3
273	3
5860	29
52	0
325	0
473	0
13	0
44	0
3071	10
156	2
130	0
478	1
6181	21
688	3
3987	24
280	0
369	1
274	2
659	1
85	0
125	0
253	1
174	0
236	0
473	1
32	0
12085	46
354	1
988	5
115	0
4868	21
158	0
164	1
489	2
1592	10
613	0
1047	7
88	1
951	3
1015	1
51826	13269
370	0
68	0
436	3
312	0
282	2
699	3
336	3
819	5
37	0
786	3
61	1
4261	14
109	0
65	0
499	0
794	3
285	0
591	0
982	2
81	0
11	0
7125	34
121	2
218	0
190	1
987	7
294	4
102	0
147	2
160	0
1	0
8	0
191	1
1391	8
8	0
522	1
148	0
305	1
5141	20
154	0
12	0
194	0
201	0
100	0
7555	25
290	2
61	1
185	0
1129	1
227	3
59	1
10	0
51	0
351	0
197	1
294	0
663	2
7336	4699
334	1
38	1
187	1
255	0
13721	64
392	2
271	0
105	0
2787	12
115	1
672	3
99	2
564	1
228	2
0	0
343	2
174	0
432	2
217	4
170	0
2161	14
1192	3
457	1
2539	11
340	1
524	3
3724	9
510	7
278	24
0	0
0	0
0	18
0	20
13	60
0	3054
46	0
689	6
0	0
0	573
0	0
0	0
542	1
1184	8
69	0
204	1
424	3
100	0
1192	3
667	4
178	0
923	4
223	0
1326	10
192	0
106	0
283	0
113	0
163	3
168	0
3186	12
0	0
0	0
278	3
91	0
239	0
1152	2
1606	6
87	1
211	0
17	0
4	0
548	2
688	1
283	1
8	0
602	2
2	0
133	0
128	0
100	0
199	0
1071	2
245	0
7321	4267
248	0
411	0
844	6
920	9
67	0
71	0
61	0
209	1
449	1
209	1
196	2
152	1
97	2
133	0
819	4
82	0
160	0
80	2
152	0
164	0
849	5
2	0
89	0
1231	10
2357	9
579	2
275	2
97	2
203	0
270	1
222	0
236	1
8	0
209	0
90	0
240	1
167	2
188	0
182	0
170	0
233	2
642	1
148	1
84	2
676	2
38	0
61	0
189	1
159	0
85	2
60	1
52	0
1716	11
367	1
1705	7
190	0
0	0
0	0
311	1
250	1
417	1
60	0
463	2
952	3
877	2
500	0
571	2
65	0
123	0
348	0
547	1
3140	22
77	0
128	0
126	0
391	3
3085	10
42	0
1828	13122
162	0
640	1
144	4
345	2
20	0
611	5
177	0
46	0
848	1
129	1
420	1
80	0
322	2
110	0
312	3
1912	4
3098	12
3803	3
9	0
9	0
150	1
31	0
16	0
391	2
158	0
2846	4
394	1
3	0
496	5
167	0
123	0
731	1
374	0
5022	30
334	0
172	1
142	1
147	0
512	1
141	0
34	0
374	1
180	1
3600	10
5791	27
1149	122
401	1
213	0
138	0
249	2
459	1
780	0
4332	12
211	1
156	1
163	0
78	1
12	0
308	2
312	2
282	1
130	2
336	2
322	2
7	0
2	0
19	0
21	0
3	4
5	331
0	1294
505	1
1288	1
504	2
5602	15
586	5
276	1
1656	4
83	0
34539	13762
87	0
788	2
81	0
53	0
144	0
629	2
303	2
4654	25
445	1
84	0
60	0
30	0
321	1
498	1
0	0
0	2617
0	0
0	112
139	0
267	1
402	1
165	1
46	0
143	0
135	0
205	0
314	0
539	2
811	2
178	0
214	2
2682	6
278	2
4884	39
55	0
309	0
168	0
434	1
160	1
66	0
270	2
60	1
203	0
142	1
124	2
367	0
149	2
334	1
185	0
558	5
1396	5
870	0
177	0
80	1
313	1
240	3
4773	17
830	3
197	3
76	0
421	1
621	0
1220	4
876	8
14	1
184	0
158	0
148	0
264	2
138	0
219	0
467	0
224	2
385	0
383	0
488	1
192	0
4	0
2319	3
14	0
102	0
93	1
90	1
91	0
120	1
317	0
98	0
221	0
2535	6
2080	9
105	0
55	0
16	0
553	1
173	2
177	0
114	0
193	0
12	0
312	2
651	1
271	0
212	1
2	0
3151	14
122	1
20440	75
407	4
382	2
469	2
386	1
111	0
208	0
223	0
641	2
74	0
342	2
45	0
106	0
1832	13
196	0
1445	5
157	1
125	0
197	1
910	1
277	2
4393	5536
107	1
657	3
99	1
6183	38
313	0
167	1
0	0
70	2
629	92
8289	23612
0	1
0	20
0	5
174	731
389	1
115	1
259	0
215	0
7	0
115	0
134	0
1373	3
63	0
143	0
655	3
1060	6
135	0
241	0
250	1
2572	5
406	1
506	3
188	0
181	0
5949	6201
27	2
337	3
343	0
717	3
1174	12
505	0
120	3
60	0
668	4
191	1
446	1
103	0
1920	5
203	3
237	1
12	0
590	3
12204	626
2	0
1008	5
121	1
1551	8
317	1
93	28
143	30
182	0
184	1
74	1
22	0
474	3
106	0
171	1
101	2
79	1
