UniqueCount	AmbigCount
1759	3
2551	3
3	84
2218	2
340	0
4	5
77	0
359	1
1592	9
374	2
1	0
192	0
282	0
0	0
478	2
133	0
0	0
2	0
140	0
351	0
47	0
1566	2
249	1
1048	1
153	0
33	0
2136	1
574	1
602	3
270	0
252	0
1230	0
335	0
197	0
2	3
471	1
0	0
4	0
359	3
233	1
1071	2
408	0
0	46
1120	0
230	0
400	1
554	0
1359	1
970	1
239	0
1800	0
232	0
0	0
207	0
292	0
7972	47
1102	1
5107	3
0	1
291	0
803	0
842	0
234	0
511	0
2462	14
1748	2
4275	5
0	14
305	1097
191	0
499	1
544	0
326	0
4	1
298	1
518	1
1	1
201	1
2	1
1	1
2049	0
2967	5
605	2
2054	2
672	1
0	0
715	1
122	0
533	1
188	0
0	0
207	1
736	1
819	0
595	0
196	0
756	6
523	0
3498	899
1291	3
333	0
434	0
303	0
299	0
319	0
2589	1
346	2
218	0
1084	1
84	2
770	1
5572	7
1183	2
248	0
825	0
257	0
2	2
389	1
477	0
571	0
1	2
523	1
476	1
180	1
189	0
1377	1
1	0
1	1
13	0
1935	3
351	1
168	0
339	0
20	12
294	0
0	0
4944	8
1161	3
1	0
857	0
6	0
208	0
191	1
564	0
346	0
2	0
0	0
371	0
199	0
155	0
277	0
295	0
233	2
1	21
877	2
1988	2
195	0
7636	36804
103	0
6498	7
346	0
642	2
1422	3
338	1
7	0
959	1
376	1
298	0
1042	2
10	0
256	0
0	0
0	1
124	0
0	623
267	0
171	1
90	0
5	0
163	0
687	5
0	0
1084	0
857	0
172	1
2	12
4007	6
341	1
312	0
910	0
218	0
44	0
168	0
683	1
310	0
330	0
124	0
88	0
305	0
220	0
2314	0
179	0
44	0
442	1
0	0
1087	1
94	0
265	2
293	0
174	0
25	0
20	0
4434	6
462	0
615	0
19	40
986	1
485	0
139	0
67	0
1702	5526
211	0
0	0
1	1
803	1
1134	2
363	1434
524	0
0	0
0	70
995	1
290	1
1202	1
782	1
21	0
1213	0
1	0
110	0
713	1
408	2
729	1
0	0
99	0
0	0
105	0
70	0
477	2
319	2
2244	22
58	1
31	0
3217	41
447	0
715	1
19	0
410	1
510	1
721	1
374	2
302	1
97	1
42	0
0	0
27	0
2	2
406	1
351	2
1560	0
285	0
435	0
0	0
0	0
113	0
4	0
156	0
190	0
843	0
252	0
19433	24
525	0
0	1
517	0
19	1
370	2
621	3
338	42
5158	9
0	0
597	1
0	1
40	0
402	0
168	0
11	1
324	0
6654	14
2	0
823	2
227	0
392	0
20	7
513	144
420	1
913	1
479	0
394	1
1414	1
182	0
4704	5
717	1
0	0
517	0
0	0
1014	2
244	1
141	0
0	0
510	0
421	1
2247	232
0	704
423	0
0	0
448	1
3334	3
149	0
1909	6
475	1
0	0
492	0
527	0
0	19
55	0
11	0
11	2
0	0
955	1
144	0
544	0
1	9
496	1
493	0
442	0
1121	5959
1	2
494	0
296	0
140	0
443	0
746	0
1736	17
0	0
0	285
511	0
2333	3
294	1
724	0
512	1
1180	0
52	0
478	0
722	3
18	0
287	0
27	0
820	2
1799	3
750	1
215	0
2777	1
162	1
1	0
1030	3
936	19
0	0
1124	3
975	1
526	0
22	0
851	0
23	0
1558	3
321	1
294	0
77	0
359	1
262	0
198	0
1891	1
246	2
330	0
118	0
134	1
665	3
411	1
6457	3
448	1
93	0
527	1
6	1
366	1
314	0
73	0
521	0
1222	5
0	0
277	0
0	0
428	0
1117	0
33	0
492	2
393	0
637	1
1	0
2	0
529	1
3	0
1020	28
346	0
91	0
148	0
1709	1
1783	2
9	0
140	0
5	0
248	0
1518	3
296	24
0	0
173	0
2	0
319	1
1223	1
187	0
1728	1
202	0
494	0
309	0
1003	1
15548	4861
421	0
770	1
937	2
3	2
179	138
1338	1
14586	20
417	0
216	0
7262	12
661	0
159	1
8744	14
937	3
1303	0
209	1
191	1
208	0
155	0
808	0
0	0
2074	2
17	0
246	0
1121	2
358	0
327	0
328	0
440	0
436	0
3272	3
567	0
1397	1
0	0
188	1
196	0
662	1
1	0
233	0
311	1
757	1
53	8
1671	2
133	0
0	0
995	2
892	27808
511	1
168	0
452	0
308	1
331	2
552	0
10	0
286	0
83	0
110	0
181	0
1077	3
573	2
1412	3
1008	2
450	1
0	0
401	0
573	1
444	1
45	0
10	0
1286	3
0	0
395	0
190	0
0	0
17	0
392	0
183	0
0	0
558	0
0	0
347	0
10	391
330	0
4140	191
245	1
584	0
473	1
3	3
89	0
3	1
132	871
0	0
0	0
10	1
9	0
1091	1
661	0
65	0
277	2
552	0
1675	1
0	0
390	1
82	0
0	0
257	0
158	0
4	0
2518	5
228	0
1	3
448	0
0	0
8378	183
37	0
2348	1
2066	0
0	0
1	0
68	18
395	0
1854	2
413	0
73	0
1136	0
7	2
3317	5
502	0
1270	2
2962	14
1317	2
0	0
40	0
0	0
258	56
659	0
1276	2
957	1
250	1
198	1
414	0
52	1
1344	1
959	2
97	0
656	2
0	0
348	0
2130	2
552	2
490	2
315	0
631	0
975	4
186	0
61	407
128	0
741	1
218	0
12223	8
87	0
1061	0
1014	3
4	11
188	0
690	0
113	0
293	1
380	0
186	0
553	0
196	0
673	12
1118	1
934	1
885	0
228	0
200	0
661	1
1127	0
107	35
985	0
102	42
120	0
531	1
2	0
391	1
179	0
159	0
1710	4
382	0
519	2
10	0
25	0
253	0
293	2
1458	3
346	0
4808	10
0	0
364	1
2730	4899
284	1
834	2
342	3
16	3
10	0
27	1
371	0
14966	15
443	1
11	0
374	1
4050	9
1504	2
481	0
406	0
4	0
581	1
1242	0
576	2
2	107232
5	3
208	1
63	47
696	1
587	0
9	0
44	1
258	1
85	0
705	0
316	0
598	0
0	3
505	0
1134	2
1317	2
487	24
421	0
4767	6
1678	2
1500	3
18	40
88	0
36	0
1674	3
296	0
10	1
5671	5
27902	39
3	0
0	146
152	1
157	0
0	0
1529	3
38866	53
2	1
160	0
30	0
266	0
355	1
1378	1
510	0
595	2
2	0
1548	2
812	0
620	1
456	1
196	0
2	0
20	0
138	0
596	0
87	0
2444	2
183	0
149	0
362	0
308	0
1245	0
691	0
151	0
287	0
1907	3
38	0
150	0
358	0
0	0
770	2
122	0
392	1
412	0
254	0
324	0
324	1
5	0
79	0
1	0
0	0
1803	2
289	0
7203	6
1500	472
817	1
237	0
2774	2044
533	1
150	0
100	0
56	0
663	0
118	0
78	0
8365	21
0	0
341	0
39	24
1512	2
610	1
11083	16
430	0
968	1
508	0
8	0
361	2
283	0
748	0
259	0
832	1
60	0
747	0
767	1
11	37
386	0
529	2
269	0
445	0
3	0
0	17
11478	20
1327	4
514	0
201	0
284	0
220	0
628	2
5023	10
594	1
14	1
363	0
385	1
5	3
2688	4
0	0
189	1
900	1
307	3
3466	6
362	0
650	1
1	0
786	0
406	1
8403	13
4620	5
1841	0
367	0
6	0
0	1
430	0
231	0
582	0
206	1
484	0
716	4
129	0
538	2
0	208
695	1
572	0
223	0
538	0
225	0
370	1
172	0
3	0
5	3
321	0
269	0
375	1
208	0
331	0
0	0
2	0
1060	1
0	0
228	0
7	7
489	0
653	2
634	0
4721	4
553	2
261	0
10	0
0	0
1177	5
122	1
346	0
488	0
0	1
343	1
291	1
544	2
857	0
1	0
13	0
146	0
1293	0
0	0
0	0
389	4
326	0
220	0
376	0
555	0
589	0
304	0
1574	2
778	0
256	1
1605	0
2025	414
313	0
0	0
1117	0
237	0
1865	4
4367	4
0	0
268	1
1125	1
2	0
213	0
603	0
639	2
0	0
536	0
3407	3
5017	7
230	0
301	0
0	0
325	0
846	2
620	6
16665	23
437	0
1584	3
296	1
158	0
385	0
554	1
585	1
504	0
29	0
1909	2
709	0
159	0
630	2
151	0
339	0
213	0
127	0
0	0
1183	0
92	0
227	0
1388	2
620	1
278	0
594	0
2422	3
104	0
10	6
1	1
310	1
3056	3
0	0
756	1
365	1
522	1
5	0
253	0
11	0
0	0
232	0
583	3
17	15
566	0
601	1
749	3
47	0
218	0
405	0
0	0
1421	0
4	1
103	0
186	0
0	0
456	0
0	0
0	0
1627	2
89	0
1007	0
503	1
6	0
271	0
467	1
219	1
2956	7
1828	2
0	0
580	3
179	0
222	0
2540	4
1527	3
0	0
70	0
1	0
1161	0
185	0
449	0
2820	5
57	0
1988	2
632	0
702	1
2484	2
153	0
148	0
2	2
1231	4
372	1
48	1
7	0
357	1
342	0
563	0
28	0
2	0
1362	2
296	0
565	0
623	20
836	139
1508	1
182	0
131	0
1618	0
2024	2
88	0
488	0
1174	2
1001	3
615	7
643	1
309	0
26	0
210	0
711	0
1052	1
449	0
7	1
3	0
337	1
184	0
0	0
146	1
371	6
63	0
157	0
78	0
1518	924
1496	1
848	0
802	3
315	0
461	0
6065	9
75	0
172	0
538	3
3067	4
215	1
1366	1
419	0
3	0
257	1
10733	18
1054	4
782	1
219	0
285	0
95	1
9	0
48	0
82	0
143	0
3	0
1569	1
9573	13
798	0
27	320
103	0
0	0
1	0
382	0
947	1
836	3
2014	1
748	1
632	0
0	0
1924	4
3569	6
638	0
894	0
1942	0
7	2
474	0
289	0
2756	23
680	2
137	0
456	0
1033	0
4895	59
432	0
1336	4
158	1
296	0
295	2
0	0
388	0
1	0
443	0
636	0
282	0
647	0
1547	3
575	0
226	0
1704	2
775	0
864	2
3716	6
3	0
140	0
61	0
199	0
742	3
1402	0
159	1
126	0
13069	14
3997	465
496	1
392	2
366	0
588	0
1154	0
1	0
4905	107
882	0
305	0
442	0
1023	1
0	0
1487	0
456	2
1249	7
220	1
2352	1
332	0
1533	36
154	1
861	1
73	0
829	1
5	0
14324	18
10790	225
361	0
367	1
689	0
267	0
7	115
879	0
335	1
229	0
2462	4
1532	1
3	0
755	3
351	1
290	1
1552	2
1275	0
1	0
144	0
1378	2
59	0
176	0
414	0
358	0
1	0
1720	1
1026	1
50	0
1365	0
901	0
377	1
0	0
62	0
5	0
993	0
281	0
242	1
1250	0
1178	1
9978	12
510	1
1265	2
939	0
408	0
1	4
197	1
0	0
233	0
5159	5
449	0
0	3
326	0
3953	3
56	0
285	0
686	1
1082	2
314	0
37	23
297	0
1	10
1143	4
716	2
0	0
623	1
9653	20
210	0
646	0
2608	3
234	3
3	0
2056	2
14	0
215	0
410	0
70	0
229	2
0	0
585	0
5191	38
339	0
9456	14
495	1
230	0
522	1
576	0
226	1
1287	2
585	1
510	1
356	1
188	1
448	0
527	0
258	0
0	0
206	0
305	0
1892	3
0	747
5	2
530	0
1	0
1	0
0	5
59	0
179	0
794	0
16656	21
612	1
1076	1
853	2
0	0
105	0
2223	1
1200	5
527	1
699	1
1555	1
5391	11
1317	1
142	0
0	0
318	2
460	0
1053	16
109	0
12	0
3518	10
0	3
0	0
597	0
1612	4
215	0
93	0
4744	5
2	0
220	0
1033	3
367	0
22	0
215	1
437	0
6757	10
3	0
558	0
10	0
442	0
273	0
17	0
2695	6
227	0
2577	3
346	0
384	1
0	0
1	0
256	0
311	0
18	0
0	0
4	0
297	3
0	0
68	0
420	1
2181	3
0	0
88	0
2	22
1082	1
0	0
363	0
6976	4090
0	0
617	0
258	0
1125	1
2800	1
296	1
741	3
161	0
5044	7
436	0
81	0
0	0
15	0
595	0
142	0
1688	7
128	0
0	0
661	0
1	0
502	2
168	0
1697	2
136	0
2	0
38	0
145	0
19	329
1074	0
2109	2
570	0
415	0
533	0
263	0
144	0
462	2
54	1
535	2
464	1
439	0
687	0
601	0
3815	6
394	1
575	0
599	0
51	1
0	1
9053	93
680	1
787	2
2371	3
24	152
125	0
0	0
1034	99
281	0
817	2
1084	0
491	2
577	36
1289	2
885	1
117	2
1261	1
0	0
69	0
8	0
0	0
275	0
386	0
1900	2
367	1
287	0
1395	1
1017	0
217	8
1522	1
1171	0
943	1
85	0
1363	1
218	0
9329	20
366	0
255	0
336	3
6	0
363	0
260	1
154	0
416	0
769	1
3	4
1071	0
194	0
618	0
748	7
238	0
672	0
323	0
185	1
1206	3
34	1
2	2
345	0
469	2
1051	6
235	0
2	0
97	0
1	0
617	9
501	1
472	0
69	90
988	0
1	1
140	20
32	0
832	0
0	0
1054	0
2781	1
408	1
403	1
4707	11
611	0
1351	1
538	2
6279	9
2843	2
383	0
622	0
105	0
143	0
0	1
908	3
13	51
1069	1
413	0
29	0
3390	1
273	0
653	3
705	1
106	0
0	10
277	0
310	44
617	1
230	0
105	1
260	0
1334	11785
115	1
1	0
376	1
2343	2
255	1
476	0
815	0
70	14
40	0
159	0
1421	1
468	0
241	0
807	0
0	0
408	0
6932	86
396	1
939	1
3	0
391	0
176	0
415	1
419	1
2742	3
679	0
1	2
826	1
1564	5
356	0
127	0
694	0
293	3
0	1
340	1
593	374
2	0
141	1
4607	4
124	0
1498	2
270	0
7064	4
99	0
288	1
248	0
586	2
536	0
346	0
0	0
145	0
893	4
124	0
484	0
451	1
667	1
0	0
5702	2
36	44
342	2
363	4
226	0
17	12
1161	1
505	0
140	0
471	0
398	0
0	0
367	1
981	0
218	0
1450	0
212	0
2	0
966	1
106	0
281	0
178	0
13	0
465	0
3	0
0	0
183	0
654	1
1	1
141	0
610	0
0	1
949	0
191	0
155	0
843	0
0	0
176	0
1054	4
253	0
415	1
129	0
5	0
662	0
193	0
5568	6
3370	6
297	1
135	2
6847	13
438	110
56	0
178	0
0	0
0	0
0	0
3	0
0	282
1147	0
1540	1
685	1
866	1
1548	2
38	32
438	0
851	0
272	1
687	0
0	0
644	0
142	0
0	0
0	0
324	0
1	0
771	14
692	0
857	1
887	2
0	0
1466	2
0	23
472	0
443	0
414	0
324	0
338	0
387	1
1104	1
1278	2
173	0
0	1
4097	5
4	0
232	0
492	0
3	0
334	0
550	0
540	0
496	0
61	0
501	0
377	1
4	0
0	0
59	0
497	1
25	0
1043	0
146	0
